"DT_GERACAO";"HH_GERACAO";"ANO_ELEICAO";"CD_TIPO_ELEICAO";"NM_TIPO_ELEICAO";"NR_TURNO";"CD_ELEICAO";"DS_ELEICAO";"DT_ELEICAO";"TP_ABRANGENCIA";"SG_UF";"SG_UE";"NM_UE";"CD_MUNICIPIO";"NM_MUNICIPIO";"NR_ZONA";"CD_CARGO";"DS_CARGO";"SQ_CANDIDATO";"NR_CANDIDATO";"NM_CANDIDATO";"NM_URNA_CANDIDATO";"NM_SOCIAL_CANDIDATO";"CD_SITUACAO_CANDIDATURA";"DS_SITUACAO_CANDIDATURA";"CD_DETALHE_SITUACAO_CAND";"DS_DETALHE_SITUACAO_CAND";"TP_AGREMIACAO";"NR_PARTIDO";"SG_PARTIDO";"NM_PARTIDO";"SQ_COLIGACAO";"NM_COLIGACAO";"DS_COMPOSICAO_COLIGACAO";"CD_SIT_TOT_TURNO";"DS_SIT_TOT_TURNO";"ST_VOTO_EM_TRANSITO";"QT_VOTOS_NOMINAIS"
"18/10/2020";"00:09:07";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"RR";"03158";"SÃO LUIZ";"03158";"SÃO LUIZ";"4";"13";"Vereador";"230000002827";"31123";"SUNAMITA LIMA RODRIGUES";"IRMÃ SUNAMITA";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"31";"PHS";"Partido Humanista da Solidariedade";"230000000245";"#TAMOJUNTO";"PMDB / PHS / PRP / PPS";"5";"SUPLENTE";"N";"0"
"18/10/2020";"00:09:07";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"RR";"03158";"SÃO LUIZ";"03158";"SÃO LUIZ";"4";"13";"Vereador";"230000002506";"23456";"RONALDO SOUZA SANTOS";"RONALDO";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"23";"PPS";"Partido Popular Socialista";"230000000245";"#TAMOJUNTO";"PMDB / PHS / PRP / PPS";"5";"SUPLENTE";"N";"122"
"18/10/2020";"00:09:07";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"RR";"03158";"SÃO LUIZ";"03158";"SÃO LUIZ";"4";"13";"Vereador";"230000001292";"45333";"MARINETE SILVA OLIVEIRA";"MARINETE";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"45";"PSDB";"Partido da Social Democracia Brasileira";"230000000133";"JUNTOS VENCEREMOS";"PRB / PSL / PSC / PR / PSDB";"5";"SUPLENTE";"N";"0"
"18/10/2020";"00:09:07";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"RR";"03158";"SÃO LUIZ";"03158";"SÃO LUIZ";"4";"13";"Vereador";"230000001265";"12555";"DAIANY DE OLIVEIRA";"DAIANY";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"12";"PDT";"Partido Democrático Trabalhista";"230000000130";"SÃO LUIZ PARA TODOS";"PDT / PT / DEM";"4";"NÃO ELEITO";"N";"0"
"18/10/2020";"00:09:07";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"RR";"03158";"SÃO LUIZ";"03158";"SÃO LUIZ";"4";"13";"Vereador";"230000001260";"13333";"PAULO CÉZAR RODRIGUES";"PAULO FOFÃO";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"13";"PT";"Partido dos Trabalhadores";"230000000130";"SÃO LUIZ PARA TODOS";"PDT / PT / DEM";"4";"NÃO ELEITO";"N";"38"
"18/10/2020";"00:09:07";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"RR";"03158";"SÃO LUIZ";"03158";"SÃO LUIZ";"4";"13";"Vereador";"230000002520";"54111";"ELINEUZA DE ALMEIDA TEIXEIRA";"ELIZEUZA ENFERMEIRA";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Partido isolado";"54";"PPL";"Partido Pátria Livre";"230000000246";"PARTIDO ISOLADO";"PPL";"2";"ELEITO POR QP";"N";"155"
"18/10/2020";"00:09:07";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"RR";"03050";"ALTO ALEGRE";"03050";"ALTO ALEGRE";"3";"13";"Vereador";"230000001923";"51789";"NILSON SOUZA DOS SANTOS";"NILSON BEIJINHA";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"51";"PEN";"Partido Ecológico Nacional";"230000000194";"JUNTOS SOMOS MAIS FORTE";"PEN / PHS / PSC / PSB";"5";"SUPLENTE";"N";"349"
"18/10/2020";"00:09:07";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"RR";"03050";"ALTO ALEGRE";"03050";"ALTO ALEGRE";"3";"13";"Vereador";"230000001910";"51202";"PAMELLA DAS CHAGAS SANTOS";"PAMELLA";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"51";"PEN";"Partido Ecológico Nacional";"230000000194";"JUNTOS SOMOS MAIS FORTE";"PEN / PHS / PSC / PSB";"5";"SUPLENTE";"N";"1"
"18/10/2020";"00:09:07";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"RR";"03107";"UIRAMUTÃ";"03107";"UIRAMUTÃ";"7";"13";"Vereador";"230000002657";"40555";"GENESIO SAMUEL DE SOUZA";"AGENTE GENÉSIO";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"40";"PSB";"Partido Socialista Brasileiro";"230000000284";"RENOVAR PARA MUDAR";"PPS / PSC / PSB / PSDC";"3";"ELEITO POR MÉDIA";"N";"187"
"18/10/2020";"00:09:07";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"RR";"03107";"UIRAMUTÃ";"03107";"UIRAMUTÃ";"7";"13";"Vereador";"230000002633";"18123";"GRIGORIO ALEXANDRE DE LIMA";"COORD. GRIGORIO";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Partido isolado";"18";"REDE";"Rede Sustentabilidade";"230000000281";"PARTIDO ISOLADO";"REDE";"2";"ELEITO POR QP";"N";"316"
"18/10/2020";"00:09:07";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"RR";"03107";"UIRAMUTÃ";"03107";"UIRAMUTÃ";"7";"13";"Vereador";"230000002674";"12222";"LOURDES MIGUEL DE BRITO";"PROF. LOURDES DE AGUA FRIA";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"12";"PDT";"Partido Democrático Trabalhista";"230000000291";"TRABALHA MUITO MAIS";"PDT / PRTB";"2";"ELEITO POR QP";"N";"304"
"18/10/2020";"00:09:07";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"RR";"03107";"UIRAMUTÃ";"03107";"UIRAMUTÃ";"7";"13";"Vereador";"230000002760";"13345";"JESUINO LOPES ANDRE";"JESUINO";"#NULO#";"3";"INAPTO";"14";"INDEFERIDO";"Coligação";"13";"PT";"Partido dos Trabalhadores";"230000000292";"AVANÇA UIRAMUTÃ";"PR / DEM / PRB / PT";"4";"NÃO ELEITO";"N";"0"
"18/10/2020";"00:09:07";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"RR";"03077";"BONFIM";"03077";"BONFIM";"3";"13";"Vereador";"230000002221";"15987";"RONE ENE DE OLIVEIRA ROCHA";"RONE ENE";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"15";"PMDB";"Partido do Movimento Democrático Brasileiro";"230000000219";"UNIDOS POR BONFIM";"PV / PRB / PMDB";"5";"SUPLENTE";"N";"12"
"18/10/2020";"00:09:07";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"RR";"03077";"BONFIM";"03077";"BONFIM";"3";"13";"Vereador";"230000002223";"10888";"JOSE ARIMATEIA DA SILVA";"ARIMATEIA";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"10";"PRB";"Partido Republicano Brasileiro";"230000000219";"UNIDOS POR BONFIM";"PV / PRB / PMDB";"5";"SUPLENTE";"N";"11"
"18/10/2020";"00:09:07";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"RR";"03077";"BONFIM";"03077";"BONFIM";"3";"13";"Vereador";"230000002627";"25000";"NILSON DOS SANTOS";"PROFESSOR NILSON";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Partido isolado";"25";"DEM";"Democratas";"230000000290";"PARTIDO ISOLADO";"DEM";"4";"NÃO ELEITO";"N";"66"
"18/10/2020";"00:09:07";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"RR";"03077";"BONFIM";"03077";"BONFIM";"3";"13";"Vereador";"230000001050";"13333";"JEFERSON DA SILVA MACEDO";"NANDO";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"13";"PT";"Partido dos Trabalhadores";"230000000105";"FAZER MAIS POR BOMFIN III";"PT / PSDC";"2";"ELEITO POR QP";"N";"184"
"18/10/2020";"00:09:07";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"RR";"03069";"CANTÁ";"03069";"CANTÁ";"3";"11";"Prefeito";"230000002441";"25";"ROSENY CRUZ ARAÚJO";"ROSE DO ZACA";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"25";"DEM";"Democratas";"230000000236";"JUNTOS RECONSTRUIREMOS";"DEM / PRP";"4";"NÃO ELEITO";"N";"312"
"18/10/2020";"00:09:07";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"RR";"03085";"RORAINÓPOLIS";"03085";"RORAINÓPOLIS";"8";"13";"Vereador";"230000001374";"23456";"JOSÉ SALES MATOS";"JURUNA";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"23";"PPS";"Partido Popular Socialista";"230000000142";"A FORÇA QUE VEM DO POVO";"PPS / DEM / PV";"5";"SUPLENTE";"N";"23"
"18/10/2020";"00:09:07";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"RR";"03085";"RORAINÓPOLIS";"03085";"RORAINÓPOLIS";"8";"13";"Vereador";"230000001372";"43232";"JOSE DE SALES SILVA";"SALES DA RETIFICA";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"43";"PV";"Partido Verde";"230000000142";"A FORÇA QUE VEM DO POVO";"PPS / DEM / PV";"5";"SUPLENTE";"N";"81"
"18/10/2020";"00:09:07";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"RR";"03085";"RORAINÓPOLIS";"03085";"RORAINÓPOLIS";"8";"13";"Vereador";"230000001098";"28111";"LUCIÁUREA GOMES DE SOUSA";"PROFESSORA LUCIÁUREA";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"28";"PRTB";"Partido Renovador Trabalhista Brasileiro";"230000000111";"JUNTOS PODEMOS RENOVAR";"PSL / PTN / PSC / PRTB / PHS / PRP / PC do B";"5";"SUPLENTE";"N";"9"
"18/10/2020";"00:09:07";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"RR";"03085";"RORAINÓPOLIS";"03085";"RORAINÓPOLIS";"8";"13";"Vereador";"230000001445";"35125";"JANE GOMES DA SILVA";"PASTORA JANE";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"35";"PMB";"Partido da Mulher Brasileira";"230000000149";"JUNTOS POR UMA RORAINÓPOLIS MELHOR";"PSD / PMDB / PMB / PPL / PSB / PROS / PT do B / SD";"5";"SUPLENTE";"N";"19"
"18/10/2020";"00:09:07";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"RR";"03085";"RORAINÓPOLIS";"03085";"RORAINÓPOLIS";"8";"13";"Vereador";"230000001134";"13123";"GILVAN PAIVA PEREIRA";"GILVAN DA COPERR";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"13";"PT";"Partido dos Trabalhadores";"230000000112";"CARA NOVA E DIFERENTE";"PTC / PT";"4";"NÃO ELEITO";"N";"57"
"18/10/2020";"00:09:07";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"RR";"03085";"RORAINÓPOLIS";"03085";"RORAINÓPOLIS";"8";"13";"Vereador";"230000001619";"12111";"ALESSANDRO DALTRO SOUSA";"PINTO DO EQUADOR";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"12";"PDT";"Partido Democrático Trabalhista";"230000000163";"RORAINÓPOLIS MAIS FORTE 2";"PP / PDT / PMN / PEN";"2";"ELEITO POR QP";"N";"745"
"18/10/2020";"00:09:07";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"RR";"03115";"NORMANDIA";"03115";"NORMANDIA";"3";"13";"Vereador";"230000001069";"15614";"MARIA JOSÉ JANUÁRIA";"MARIA JOSÉ";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"15";"PMDB";"Partido do Movimento Democrático Brasileiro";"230000000108";"JUNTOS POR NORMANDIA QUE QUEREMOS 1";"PT / PP / PMDB / PSDB / SD";"5";"SUPLENTE";"N";"114"
"18/10/2020";"00:09:07";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"RR";"03131";"SÃO JOÃO DA BALIZA";"03131";"SÃO JOÃO DA BALIZA";"4";"13";"Vereador";"230000001558";"28567";"MARIA MARQUES DA SILVA";"MARIA";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Partido isolado";"28";"PRTB";"Partido Renovador Trabalhista Brasileiro";"230000000321";"PARTIDO ISOLADO";"PRTB";"4";"NÃO ELEITO";"N";"0"
"18/10/2020";"00:09:07";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"RR";"03131";"SÃO JOÃO DA BALIZA";"03131";"SÃO JOÃO DA BALIZA";"4";"11";"Prefeito";"230000002016";"36";"SEBASTIAO FERREIRA CARVALHO";"PROFESSOR TIAO";"#NULO#";"12";"APTO";"4";"INDEFERIDO COM RECURSO";"Coligação";"36";"PTC";"Partido Trabalhista Cristão";"230000000204";"BALIZA CONTRA A CORUPÇÃO";"PTC / PMN";"4";"NÃO ELEITO";"N";"0"
"18/10/2020";"00:09:07";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"RR";"03018";"BOA VISTA";"03018";"BOA VISTA";"1";"13";"Vereador";"230000001748";"36136";"ZELINDA LAURA BRITO CANTANHEDE";"LAURA CANTANHEDE";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Partido isolado";"36";"PTC";"Partido Trabalhista Cristão";"230000000181";"PARTIDO ISOLADO";"PTC";"5";"SUPLENTE";"N";"9"
"18/10/2020";"00:09:07";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"RR";"03018";"BOA VISTA";"03018";"BOA VISTA";"5";"13";"Vereador";"230000001726";"36789";"DERMAILTON BEZERRA DA SILVA";"MIUDO";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Partido isolado";"36";"PTC";"Partido Trabalhista Cristão";"230000000181";"PARTIDO ISOLADO";"PTC";"5";"SUPLENTE";"N";"112"
"18/10/2020";"00:09:07";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"RR";"03018";"BOA VISTA";"03018";"BOA VISTA";"5";"13";"Vereador";"230000001745";"36007";"GEORLANDO DE SOUZA MUNIZ";"GEORLANDO MUNIZ";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Partido isolado";"36";"PTC";"Partido Trabalhista Cristão";"230000000181";"PARTIDO ISOLADO";"PTC";"5";"SUPLENTE";"N";"79"
"18/10/2020";"00:09:07";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"RR";"03018";"BOA VISTA";"03018";"BOA VISTA";"1";"13";"Vereador";"230000002589";"13333";"CARLA CRISTINA ROCHA";"CARLA CRISTINA";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"13";"PT";"Partido dos Trabalhadores";"230000000309";"BOA VISTA PARA TODOS NÓS";"PC do B / PT";"5";"SUPLENTE";"N";"141"
"18/10/2020";"00:09:07";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"RR";"03018";"BOA VISTA";"03018";"BOA VISTA";"1";"13";"Vereador";"230000002089";"55789";"RONALDO MACEDO DE JESUS";"RONALDO DE JESUS";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"55";"PSD";"Partido Social Democrático";"230000000210";"TRABALHANDO POR BOA VISTA";"PSD / PPL";"5";"SUPLENTE";"N";"101"
"18/10/2020";"00:09:07";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"RR";"03018";"BOA VISTA";"03018";"BOA VISTA";"5";"13";"Vereador";"230000002098";"55170";"FRANCISCA SILVA CASTRO";"FRAN SILVA";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"55";"PSD";"Partido Social Democrático";"230000000210";"TRABALHANDO POR BOA VISTA";"PSD / PPL";"5";"SUPLENTE";"N";"29"
"18/10/2020";"00:09:07";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"RR";"03018";"BOA VISTA";"03018";"BOA VISTA";"5";"13";"Vereador";"230000002096";"55888";"CLAUDOMIRO DA SILVA REGO";"CLAUDOMIRO REGO";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"55";"PSD";"Partido Social Democrático";"230000000210";"TRABALHANDO POR BOA VISTA";"PSD / PPL";"5";"SUPLENTE";"N";"51"
"18/10/2020";"00:09:07";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"RR";"03018";"BOA VISTA";"03018";"BOA VISTA";"1";"13";"Vereador";"230000002104";"55556";"CLAUDIANE MONTEIRO LIMA";"CLAUDIANE";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"55";"PSD";"Partido Social Democrático";"230000000210";"TRABALHANDO POR BOA VISTA";"PSD / PPL";"5";"SUPLENTE";"N";"0"
"18/10/2020";"00:09:07";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"RR";"03018";"BOA VISTA";"03018";"BOA VISTA";"1";"13";"Vereador";"230000001942";"11021";"MARIA JÚLIA DE PAULA DA SILVA";"MARIA JÚLIA";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"11";"PP";"Partido Progressista";"230000000200";"BOA VISTA PARA VOCÊ I";"PRB / PP";"5";"SUPLENTE";"N";"3"
"18/10/2020";"00:09:07";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"RR";"03018";"BOA VISTA";"03018";"BOA VISTA";"1";"13";"Vereador";"230000001947";"11123";"JADSON EVARISTO DA SILVA";"JADSON";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"11";"PP";"Partido Progressista";"230000000200";"BOA VISTA PARA VOCÊ I";"PRB / PP";"5";"SUPLENTE";"N";"14"
"18/10/2020";"00:09:07";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"RR";"03018";"BOA VISTA";"03018";"BOA VISTA";"5";"13";"Vereador";"230000001957";"10999";"JHASSON DA SILVA NUNES";"JHASSON DE DEUS";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"10";"PRB";"Partido Republicano Brasileiro";"230000000200";"BOA VISTA PARA VOCÊ I";"PRB / PP";"5";"SUPLENTE";"N";"40"
"18/10/2020";"00:09:07";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"RR";"03018";"BOA VISTA";"03018";"BOA VISTA";"1";"13";"Vereador";"230000001571";"20333";"EDINALVA NASCIMENTO COSTA DA SILVA";"PROFESSORA DIVA";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"20";"PSC";"Partido Social Cristão";"230000000160";"UNIDOS PARA VENCER";"PSC / PMB";"5";"SUPLENTE";"N";"17"
"18/10/2020";"00:09:07";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"RR";"03018";"BOA VISTA";"03018";"BOA VISTA";"5";"13";"Vereador";"230000001572";"20190";"LUCIANO PEREIRA DIAS";"SARGENTO LUCIANO";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"20";"PSC";"Partido Social Cristão";"230000000160";"UNIDOS PARA VENCER";"PSC / PMB";"5";"SUPLENTE";"N";"145"
"18/10/2020";"00:09:07";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"RR";"03018";"BOA VISTA";"03018";"BOA VISTA";"5";"13";"Vereador";"230000001563";"20123";"SULIELMA SILVA PEREIRA BARROS";"SULIELMA DA MADUREIRA";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"20";"PSC";"Partido Social Cristão";"230000000160";"UNIDOS PARA VENCER";"PSC / PMB";"5";"SUPLENTE";"N";"610"
"18/10/2020";"00:09:07";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"RR";"03018";"BOA VISTA";"03018";"BOA VISTA";"1";"13";"Vereador";"230000002393";"25123";"ALDO DANTAS SALES";"ALDO  DANTAS";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"25";"DEM";"Democratas";"230000000230";" BOA VISTA PARA TODOS 1 ";"DEM / PRTB / PSDB";"5";"SUPLENTE";"N";"20"
"18/10/2020";"00:09:07";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"RR";"03018";"BOA VISTA";"03018";"BOA VISTA";"1";"13";"Vereador";"230000002380";"28123";"FRANCISCO CANDIDO";"FRANCISCO CÂNDIDO";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"28";"PRTB";"Partido Renovador Trabalhista Brasileiro";"230000000230";" BOA VISTA PARA TODOS 1 ";"DEM / PRTB / PSDB";"5";"SUPLENTE";"N";"121"
"18/10/2020";"00:09:07";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"RR";"03018";"BOA VISTA";"03018";"BOA VISTA";"1";"13";"Vereador";"230000002167";"51555";"MARCELO DE LIMA LOPES";"MARCELO LOPES";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"51";"PEN";"Partido Ecológico Nacional";"230000000213";"BOA VISTA JUSTA PARA TODOS";"PTN / PMN / PEN";"5";"SUPLENTE";"N";"502"
"18/10/2020";"00:09:07";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"RR";"03018";"BOA VISTA";"03018";"BOA VISTA";"5";"13";"Vereador";"230000002157";"19123";"MANOEL GOMES  DOS SANTOS";"NEL GOMES ROSE";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"19";"PTN";"Partido Trabalhista Nacional";"230000000213";"BOA VISTA JUSTA PARA TODOS";"PTN / PMN / PEN";"5";"SUPLENTE";"N";"203"
"18/10/2020";"00:09:07";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"RR";"03018";"BOA VISTA";"03018";"BOA VISTA";"1";"13";"Vereador";"230000002074";"77555";"JOSE COELHO DE SOUZA NETO";"SOUZA DO CARTÓRIO";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"77";"SD";"Solidariedade";"230000000209";"BOA VISTA PARA TODOS";"PMDB / PSB / SD / PSDC / PT do B / PSL";"5";"SUPLENTE";"N";"407"
"18/10/2020";"00:09:07";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"RR";"03018";"BOA VISTA";"03018";"BOA VISTA";"1";"13";"Vereador";"230000001766";"12121";"LUCELIA BENTO";"LUCELIA BENTO";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"12";"PDT";"Partido Democrático Trabalhista";"230000000182";"CORAGEM PRA MUDAR BOA VISTA";"PDT / REDE / PHS";"5";"SUPLENTE";"N";"5"
"18/10/2020";"00:09:07";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"RR";"03018";"BOA VISTA";"03018";"BOA VISTA";"5";"13";"Vereador";"230000001757";"12012";"SERGIO PEREIRA DA SILVA";"SERGIO DO CRUVIANA";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"12";"PDT";"Partido Democrático Trabalhista";"230000000182";"CORAGEM PRA MUDAR BOA VISTA";"PDT / REDE / PHS";"5";"SUPLENTE";"N";"51"
"18/10/2020";"00:09:07";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"RR";"03018";"BOA VISTA";"03018";"BOA VISTA";"1";"13";"Vereador";"230000002434";"44447";"EDIMUNDO DE LIMA FERREIRA";"EDMUNDO FERREIRA";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Partido isolado";"44";"PRP";"Partido Republicano Progressista";"230000000235";"PARTIDO ISOLADO";"PRP";"4";"NÃO ELEITO";"N";"15"
"18/10/2020";"00:09:07";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"RR";"03018";"BOA VISTA";"03018";"BOA VISTA";"5";"13";"Vereador";"230000002425";"44888";"NAYARA MARTINS MAIA";"NAYARA MAIA";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Partido isolado";"44";"PRP";"Partido Republicano Progressista";"230000000235";"PARTIDO ISOLADO";"PRP";"4";"NÃO ELEITO";"N";"350"
"18/10/2020";"00:09:07";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"RR";"03018";"BOA VISTA";"03018";"BOA VISTA";"1";"13";"Vereador";"230000002947";"44998";"FRANCISCA DOS SANTOS COELHO";"FRANCISCA";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Partido isolado";"44";"PRP";"Partido Republicano Progressista";"230000000235";"PARTIDO ISOLADO";"PRP";"4";"NÃO ELEITO";"N";"0"
